Arrival_ID	Date	Mandi_ID	Crop_Name	Variety	Arrival_Quantity_Quintals	Arrival_Quantity_Mt	Arrival_Quantity_Kg	Reported_Quantity	Reported_Unit	Farmer_Count	Is_Arrival_ID_Imputed	Is_Quantity_Negative_Flag
ARR0007052	15-01-2026	MANDI010	Paddy	Pusa-1121	440.11	44.011	44011	440.11	Quintal	49	FALSE	FALSE
ARR0014276	01-09-2026	MANDI010	Mustard	Hybrid	260.84	26.084	26084	26084	Kilogram	39	FALSE	FALSE
ARR0008493	07-08-2026	MANDI010	Mustard	Premium	411.17	41.117	41117	41117	Kilogram	47	FALSE	FALSE
ARR0019083	06-03-2026	MANDI010	Cotton	PBW-343	177.92	17.792	17792	17.792	Metric Tonne	131	FALSE	FALSE
ARR0022712	06-12-2026	MANDI010	Rice	Premium	471.67	47.167	47167	471.67	Quintal	60	FALSE	FALSE
ARR0023026	09-01-2026	MANDI010	Paddy	Local	159.23	15.923	15923	159.23	Quintal	59	FALSE	FALSE
ARR0013295	18-07-2026	MANDI010	Mustard	Pusa-1121	233.89	23.389	23389	23389	Kilogram	105	FALSE	FALSE
ARR0012052	11-07-2026	MANDI010	Cotton	Premium	124.86	12.486	12486	12.486	Metric Tonne	102	FALSE	FALSE
ARR0010084	03-03-2026	MANDI010	Cotton	Premium	258.27	25.827	25827	25.827	Metric Tonne	91	FALSE	FALSE
ARR0022336	30-05-2026	MANDI010	Sugarcane		325.28	32.528	32528	325.28	Quintal	16	FALSE	FALSE
ARR0023575	14-07-2026	MANDI010	Cotton	HD-2967	101.41	10.141	10141	101.41	Quintal	20	FALSE	FALSE
ARR0006400	01-06-2026	MANDI010	Maize	Hybrid	162.54	16.254	16254	16254	Kilogram	17	FALSE	FALSE
ARR0001247	20-02-2026	MANDI010	Wheat	Pusa-1121	130.23	13.023	13023	130.23	Quintal	24	FALSE	FALSE
ARR0023052	20-06-2026	MANDI010	Sugarcane	Premium	274.82	27.482	27482	274.82	Quintal		FALSE	FALSE
ARR0005778	08-05-2026	MANDI010	Mustard	HD-2967	24.07	2.407	2407	2407	Kilogram	93	FALSE	FALSE
ARR0006569	22-05-2026	MANDI010	Wheat	HD-2967	462.59	46.259	46259	46259	Kilogram	127	FALSE	FALSE
ARR0020340	04-02-2026	MANDI010	Basmati Rice	Hybrid	304.03	30.403	30403	30.403	Metric Tonne	28	FALSE	FALSE
ARR0022590	30-05-2026	MANDI010	Wheat	PBW-343	168.72	16.872	16872	168.72	Quintal	107	FALSE	FALSE
ARR0008065	10-07-2026	MANDI010	Maize		43.97	4.397	4397	4.397	Metric Tonne		FALSE	FALSE
ARR_IMP00081	11-07-2026	MANDI010	Rice	HD-2967	435.75	43.575	43575	43575	Kilogram	105	TRUE	FALSE
ARR0016012	31-07-2026	MANDI010	Paddy	Premium	421.18	42.118	42118	42.118	Metric Tonne	55	FALSE	FALSE
ARR0006638	22-03-2026	MANDI010	Sugarcane	Pusa-1121	46.21	4.621	4621	4621	Kilogram	99	FALSE	FALSE
ARR0004593	16-08-2026	MANDI010	Wheat	HD-2967	212.38	21.238	21238	212.38	Quintal	110	FALSE	FALSE
ARR0009383	02-04-2026	MANDI010	Paddy	HD-2967	322.08	32.208	32208	32208	Kilogram	63	FALSE	FALSE
ARR0013127	11-04-2026	MANDI010	Mustard	PBW-343	361.18	36.118	36118	361.18	Quintal		FALSE	FALSE
ARR0005533	22-05-2026	MANDI010	Mustard	Premium	202.71	20.271	20271	20271	Kilogram	105	FALSE	FALSE
ARR0023300	24-05-2026	MANDI010	Rice	Pusa-1121	1.494	0.1494	149.4	149.4	Kilogram	33	FALSE	TRUE
ARR0014756	28-05-2026	MANDI010	Sugarcane	Hybrid	404.07	40.407	40407	404.07	Quintal	131	FALSE	FALSE
ARR0015228	09-03-2026	MANDI010	Maize	Pusa-1121	115.81	11.581	11581	11581	Kilogram	140	FALSE	FALSE
ARR0015355	01-05-2026	MANDI010	Mustard	PBW-343	327.11	32.711	32711	327.11	Quintal	44	FALSE	FALSE
ARR0017934	28-07-2026	MANDI010	Mustard	PBW-343	89.04	8.904	8904	89.04	Quintal		FALSE	FALSE
ARR0015020	11-02-2026	MANDI010	Paddy	Premium	299.89	29.989	29989	29.989	Metric Tonne	120	FALSE	FALSE
ARR0008261	08-02-2026	MANDI010	Paddy	Local	2.8063	0.2806	280.63	280.63	Kilogram	53	FALSE	TRUE
ARR0024508	21-02-2026	MANDI010	Cotton	Hybrid	411.96	41.196	41196	411.96	Quintal	45	FALSE	TRUE
ARR0012480	27-07-2026	MANDI010	Rice	Local	337.21	33.721	33721	33721	Kilogram		FALSE	FALSE
ARR0018251	17-05-2026	MANDI010	Sugarcane	PBW-343	496.96	49.696	49696	49696	Kilogram	27	FALSE	FALSE
ARR0006526	21-06-2026	MANDI010	Maize	Pusa-1121	463.62	46.362	46362	463.62	Quintal		FALSE	FALSE
ARR0013074	06-09-2026	MANDI010	Cotton	Hybrid	454.17	45.417	45417	454.17	Quintal	18	FALSE	FALSE
ARR0009394	01-07-2026	MANDI010	Paddy	PBW-343	309.51	30.951	30951	309.51	Quintal	108	FALSE	FALSE
ARR0002962	17-01-2026	MANDI010	Maize	Premium	42.51	4.251	4251	42.51	Quintal		FALSE	FALSE
ARR0003704	01-01-2026	MANDI010	Cotton	Premium	0.3457	0.0346	34.57	34.57	Kilogram	7	FALSE	TRUE
ARR0018684	01-04-2026	MANDI010	Paddy	HD-2967	479.82	47.982	47982	47982	Kilogram	64	FALSE	FALSE
ARR0021157	11-06-2026	MANDI010	Cotton	HD-2967	167.56	16.756	16756	167.56	Quintal		FALSE	FALSE
ARR0020578	21-04-2026	MANDI010	Maize	Premium	106.79	10.679	10679	10679	Kilogram	101	FALSE	FALSE
ARR0022577	23-08-2026	MANDI010	Mustard	HD-2967	175.17	17.517	17517	17517	Kilogram		FALSE	FALSE
ARR0010334	06-02-2026	MANDI010	Paddy	PBW-343	139.36	13.936	13936	13.936	Metric Tonne	76	FALSE	FALSE
ARR0007528	30-08-2026	MANDI010	Basmati Rice	Pusa-1121	210.28	21.028	21028	21028	Kilogram	150	FALSE	FALSE
ARR0014245	08-09-2026	MANDI010	Sugarcane		74.37	7.437	7437	74.37	Quintal	20	FALSE	FALSE
ARR0021868	05-04-2026	MANDI010	Wheat	HD-2967	370.57	37.057	37057	370.57	Quintal	52	FALSE	FALSE
ARR0007219	09-02-2026	MANDI010	Cotton	Local	432.95	43.295	43295	432.95	Quintal	132	FALSE	FALSE
ARR0003572	20-05-2026	MANDI010	Wheat	HD-2967	402.94	40.294	40294	402.94	Quintal	59	FALSE	TRUE
ARR0000973	02-02-2026	MANDI010	Wheat	Hybrid	37.46	3.746	3746	3.746	Metric Tonne	9	FALSE	FALSE
ARR0002879	02-03-2026	MANDI010	Maize	HD-2967	176.48	17.648	17648	176.48	Quintal	18	FALSE	FALSE
ARR0024534	26-06-2026	MANDI010	Basmati Rice	Pusa-1121	159.21	15.921	15921	15921	Kilogram	8	FALSE	FALSE
ARR0015793	26-07-2026	MANDI010	Cotton		119.49	11.949	11949	119.49	Quintal	75	FALSE	FALSE
ARR0023328	18-02-2026	MANDI010	Mustard	Premium	128.15	12.815	12815	128.15	Quintal		FALSE	FALSE
ARR0010816	13-08-2026	MANDI010	Wheat	Local	397.5	39.75	39750	39750	Kilogram	112	FALSE	FALSE
ARR0002058	29-08-2026	MANDI010	Cotton	Hybrid	157.07	15.707	15707	157.07	Quintal	118	FALSE	FALSE
ARR0001888	13-03-2026	MANDI010	Cotton	HD-2967	445.05	44.505	44505	44505	Kilogram	134	FALSE	FALSE
ARR0004587	20-07-2026	MANDI010	Wheat	Hybrid	256.95	25.695	25695	25.695	Metric Tonne	131	FALSE	FALSE
ARR0017380	05-07-2026	MANDI010	Paddy	Local	28.29	2.829	2829	2829	Kilogram	142	FALSE	FALSE
ARR0014221	05-02-2026	MANDI010	Maize		99.19	9.919	9919	9919	Kilogram	88	FALSE	FALSE
ARR0015329	09-08-2026	MANDI010	Maize	Hybrid	424.05	42.405	42405	424.05	Quintal	120	FALSE	TRUE
ARR0013098	09-04-2026	MANDI010	Wheat	Premium	340.5	34.05	34050	340.5	Quintal	88	FALSE	FALSE
ARR0015238	24-02-2026	MANDI010	Cotton	PBW-343	388.07	38.807	38807	38807	Kilogram		FALSE	FALSE
ARR0005292	24-07-2026	MANDI010	Cotton	Hybrid	26.22	2.622	2622	2.622	Metric Tonne	89	FALSE	FALSE
ARR0012132	07-04-2026	MANDI010	Mustard		416.05	41.605	41605	41605	Kilogram	135	FALSE	FALSE
ARR0020255	23-07-2026	MANDI010	Maize	PBW-343	17.16	1.716	1716	17.16	Quintal	39	FALSE	FALSE
ARR0018139	23-01-2026	MANDI010	Sugarcane	Hybrid	106	10.6	10600	106	Quintal	14	FALSE	FALSE
ARR0012322	05-07-2026	MANDI010	Paddy		68.09	6.809	6809	68.09	Quintal	62	FALSE	FALSE
ARR0019191	24-08-2026	MANDI010	Wheat	PBW-343	359.85	35.985	35985	35985	Kilogram	41	FALSE	FALSE
ARR0023409	30-06-2026	MANDI010	Maize	Local	298.16	29.816	29816	29816	Kilogram		FALSE	FALSE
ARR0024842	26-03-2026	MANDI010	Maize	Pusa-1121	290.76	29.076	29076	29076	Kilogram	101	FALSE	FALSE
ARR0011072	04-04-2026	MANDI010	Cotton	PBW-343	63.27	6.327	6327	63.27	Quintal	136	FALSE	FALSE
ARR0009399	04-06-2026	MANDI010	Mustard	Hybrid	287.96	28.796	28796	287.96	Quintal	125	FALSE	FALSE
ARR0013724	27-07-2026	MANDI010	Cotton	Premium	270.86	27.086	27086	27.086	Metric Tonne		FALSE	FALSE
ARR0023711	25-05-2026	MANDI010	Maize	PBW-343	197.11	19.711	19711	197.11	Quintal		FALSE	FALSE
ARR0008158	08-05-2026	MANDI010	Rice	PBW-343	254.12	25.412	25412	25.412	Metric Tonne	47	FALSE	FALSE
ARR0023094	02-06-2026	MANDI010	Cotton	Pusa-1121	274.24	27.424	27424	274.24	Quintal	133	FALSE	FALSE
ARR0006222	26-06-2026	MANDI010	Mustard	Premium	191.72	19.172	19172	191.72	Quintal	118	FALSE	FALSE
ARR0003159	23-04-2026	MANDI010	Cotton		398.62	39.862	39862	398.62	Quintal	127	FALSE	FALSE
ARR0018234	18-07-2026	MANDI010	Wheat	Local	16.9	1.69	1690	1690	Kilogram	100	FALSE	FALSE
ARR0001481	16-04-2026	MANDI010	Sugarcane	Premium	425.42	42.542	42542	425.42	Quintal	142	FALSE	FALSE
ARR0008782	01-03-2026	MANDI010	Mustard	Pusa-1121	13.95	1.395	1395	1395	Kilogram	132	FALSE	FALSE
ARR0018536	09-02-2026	MANDI010	Cotton	Pusa-1121	166.51	16.651	16651	166.51	Quintal	51	FALSE	FALSE
ARR0014089	11-03-2026	MANDI010	Sugarcane	Premium	123.43	12.343	12343	123.43	Quintal	67	FALSE	FALSE
ARR0023045	03-06-2026	MANDI010	Rice	Hybrid	338.35	33.835	33835	338.35	Quintal	5	FALSE	FALSE
ARR0008761	27-07-2026	MANDI010	Maize	Local	343.7	34.37	34370	343.7	Quintal	63	FALSE	FALSE
ARR0006363	08-08-2026	MANDI010	Paddy		346.36	34.636	34636	34.636	Metric Tonne	66	FALSE	FALSE
ARR0011706	16-02-2026	MANDI010	Sugarcane	Premium	417.78	41.778	41778	41778	Kilogram	103	FALSE	FALSE
ARR0015760	26-02-2026	MANDI010	Wheat		420.42	42.042	42042	420.42	Quintal	111	FALSE	FALSE
ARR0016144	15-08-2026	MANDI010	Cotton	Pusa-1121	334.89	33.489	33489	33489	Kilogram	91	FALSE	FALSE
ARR0002769	05-03-2026	MANDI010	Maize	Premium	496.76	49.676	49676	49676	Kilogram	120	FALSE	FALSE
ARR0003072	04-02-2026	MANDI010	Mustard	Local	101.62	10.162	10162	101.62	Quintal		FALSE	FALSE
ARR0004266	28-08-2026	MANDI010	Sugarcane	HD-2967	190.33	19.033	19033	190.33	Quintal	136	FALSE	FALSE
ARR0009154	09-09-2026	MANDI010	Maize	Pusa-1121	112.01	11.201	11201	11201	Kilogram	67	FALSE	FALSE
ARR0019270	09-04-2026	MANDI010	Maize		353.58	35.358	35358	353.58	Quintal	8	FALSE	FALSE
ARR_IMP00412	24-01-2026	MANDI010	Cotton	Local	145.6	14.56	14560	14560	Kilogram	94	TRUE	FALSE
ARR0016768	10-04-2026	MANDI010	Wheat	HD-2967	206.23	20.623	20623	20623	Kilogram	109	FALSE	FALSE
ARR0010969	19-07-2026	MANDI010	Sugarcane	Premium	23.32	2.332	2332	23.32	Quintal	143	FALSE	FALSE
ARR0020645	19-08-2026	MANDI010	Sugarcane	Hybrid	18.86	1.886	1886	1886	Kilogram	115	FALSE	FALSE
ARR0002741	12-08-2026	MANDI010	Sugarcane	PBW-343	224.63	22.463	22463	22463	Kilogram	57	FALSE	FALSE
ARR0002550	07-08-2026	MANDI010	Cotton	PBW-343	167.38	16.738	16738	16738	Kilogram	62	FALSE	FALSE
ARR0019515	11-07-2026	MANDI010	Wheat	Pusa-1121	138.95	13.895	13895	138.95	Quintal	132	FALSE	FALSE
ARR0000442	16-04-2026	MANDI010	Wheat	Local	253.56	25.356	25356	253.56	Quintal	14	FALSE	FALSE
ARR0017333	01-04-2026	MANDI010	Maize	Local	141.64	14.164	14164	14164	Kilogram	102	FALSE	FALSE
ARR0022085	25-03-2026	MANDI010	Cotton	PBW-343	448.86	44.886	44886	44886	Kilogram		FALSE	FALSE
ARR0000528	21-05-2026	MANDI010	Mustard		456.93	45.693	45693	45693	Kilogram	29	FALSE	FALSE
ARR0012365	12-03-2026	MANDI010	Wheat	Hybrid	326.4	32.64	32640	326.4	Quintal		FALSE	FALSE
ARR0019837	03-05-2026	MANDI010	Maize		428.99	42.899	42899	42899	Kilogram	122	FALSE	FALSE
ARR0007894	10-08-2026	MANDI010	Sugarcane	PBW-343	137.69	13.769	13769	137.69	Quintal	103	FALSE	FALSE
ARR_IMP00275	31-01-2026	MANDI010	Maize	HD-2967	45.18	4.518	4518	45.18	Quintal	18	TRUE	FALSE
ARR0000772	16-03-2026	MANDI010	Sugarcane	Premium	358.69	35.869	35869	35869	Kilogram	35	FALSE	FALSE
ARR0010900	28-02-2026	MANDI010	Maize	Local	285.82	28.582	28582	285.82	Quintal	75	FALSE	FALSE
ARR0009981	11-03-2026	MANDI010	Mustard	Local	484.96	48.496	48496	48496	Kilogram	52	FALSE	FALSE
ARR0016790	06-09-2026	MANDI010	Rice	Local	299.56	29.956	29956	299.56	Quintal	80	FALSE	FALSE
ARR0006033	30-05-2026	MANDI010	Sugarcane	Pusa-1121	128.84	12.884	12884	12884	Kilogram	138	FALSE	FALSE
ARR0012675	21-01-2026	MANDI010	Mustard		250.78	25.078	25078	250.78	Quintal	101	FALSE	FALSE
ARR_IMP00401	27-07-2026	MANDI010	Paddy	Local	319.34	31.934	31934	31934	Kilogram		TRUE	FALSE
ARR0010584	02-02-2026	MANDI010	Sugarcane	Premium	198.3	19.83	19830	19.83	Metric Tonne	89	FALSE	FALSE
ARR0010386	13-07-2026	MANDI010	Maize	Local	310.33	31.033	31033	31.033	Metric Tonne	127	FALSE	FALSE
ARR0005665	01-01-2026	MANDI010	Sugarcane		287.86	28.786	28786	28786	Kilogram	121	FALSE	FALSE
ARR0014171	13-02-2026	MANDI010	Sugarcane	Local	88.14	8.814	8814	88.14	Quintal	138	FALSE	FALSE
ARR0010675	17-01-2026	MANDI010	Mustard	HD-2967	108.47	10.847	10847	10847	Kilogram	43	FALSE	FALSE
ARR0006177	27-07-2026	MANDI010	Mustard	PBW-343	167.63	16.763	16763	16763	Kilogram	107	FALSE	FALSE
ARR0020248	03-08-2026	MANDI010	Paddy	PBW-343	210.94	21.094	21094	21.094	Metric Tonne	127	FALSE	FALSE
ARR0024954	27-03-2026	MANDI010	Paddy	HD-2967	53.98	5.398	5398	5398	Kilogram		FALSE	FALSE
ARR0011028	20-07-2026	MANDI010	Cotton	Premium	477.47	47.747	47747	477.47	Quintal	44	FALSE	FALSE
ARR0022389	01-02-2026	MANDI010	Cotton	Local	186.7	18.67	18670	18670	Kilogram	16	FALSE	FALSE
ARR0024790	18-05-2026	MANDI010	Wheat	HD-2967	45.94	4.594	4594	4594	Kilogram	118	FALSE	FALSE
ARR0001006	17-08-2026	MANDI010	Mustard		301.66	30.166	30166	30166	Kilogram	123	FALSE	FALSE
ARR0003613	03-07-2026	MANDI010	Mustard	HD-2967	316.23	31.623	31623	316.23	Quintal	124	FALSE	FALSE
ARR0005790	25-06-2026	MANDI010	Maize	PBW-343	97.51	9.751	9751	97.51	Quintal	20	FALSE	FALSE
ARR0006670	09-03-2026	MANDI010	Rice		128.07	12.807	12807	12.807	Metric Tonne	143	FALSE	FALSE
ARR0013355	24-06-2026	MANDI010	Wheat	Premium	171.99	17.199	17199	171.99	Quintal	11	FALSE	FALSE
ARR0014926	31-05-2026	MANDI010	Maize		98.33	9.833	9833	98.33	Quintal	134	FALSE	FALSE
ARR0004702	19-04-2026	MANDI010	Maize	Premium	188.46	18.846	18846	18846	Kilogram	111	FALSE	FALSE
ARR0004868	17-04-2026	MANDI010	Wheat	Premium	182.74	18.274	18274	18.274	Metric Tonne	20	FALSE	FALSE
ARR0008117	06-08-2026	MANDI010	Mustard	Hybrid	114.53	11.453	11453	114.53	Quintal	46	FALSE	FALSE
ARR0018636	21-06-2026	MANDI010	Wheat		141.57	14.157	14157	14.157	Metric Tonne	32	FALSE	FALSE
ARR0005543	23-06-2026	MANDI010	Wheat	Pusa-1121	471.86	47.186	47186	47186	Kilogram		FALSE	FALSE
ARR0014406	23-08-2026	MANDI010	Rice	Pusa-1121	249.75	24.975	24975	249.75	Quintal	144	FALSE	FALSE
ARR0005688	22-05-2026	MANDI010	Cotton	HD-2967	488.26	48.826	48826	488.26	Quintal	82	FALSE	FALSE
ARR0006337	08-03-2026	MANDI010	Sugarcane	Pusa-1121	191.41	19.141	19141	191.41	Quintal	130	FALSE	FALSE
ARR0023628	23-02-2026	MANDI010	Sugarcane	Hybrid	464.16	46.416	46416	464.16	Quintal	128	FALSE	FALSE
ARR_IMP00252	13-04-2026	MANDI010	Paddy		374.4	37.44	37440	374.4	Quintal		TRUE	FALSE
ARR0015575	30-03-2026	MANDI010	Mustard	PBW-343	193.9	19.39	19390	19390	Kilogram	63	FALSE	FALSE
ARR0021896	03-10-2026	MANDI010	Mustard	Hybrid	165.69	16.569	16569	16.569	Metric Tonne	148	FALSE	FALSE
ARR0000752	29-04-2026	MANDI010	Maize	Local	424.17	42.417	42417	42.417	Metric Tonne	146	FALSE	FALSE
ARR0001435	28-06-2026	MANDI010	Cotton	HD-2967	378.8	37.88	37880	378.8	Quintal	38	FALSE	FALSE
ARR0002865	19-07-2026	MANDI010	Cotton	Premium	460.76	46.076	46076	46.076	Metric Tonne	88	FALSE	FALSE
ARR0021577	31-05-2026	MANDI010	Sugarcane	Local	74.84	7.484	7484	74.84	Quintal	83	FALSE	FALSE
ARR0018451	02-08-2026	MANDI010	Rice	HD-2967	29.65	2.965	2965	2965	Kilogram		FALSE	FALSE
ARR0006485	27-06-2026	MANDI010	Basmati Rice	HD-2967	10.92	1.092	1092	10.92	Quintal	9	FALSE	TRUE
ARR0006801	23-04-2026	MANDI010	Cotton		92.27	9.227	9227	9227	Kilogram	86	FALSE	FALSE
ARR0017579	30-08-2026	MANDI010	Mustard	PBW-343	93.76	9.376	9376	9376	Kilogram	52	FALSE	FALSE
ARR0019301	30-04-2026	MANDI010	Cotton	Pusa-1121	425.13	42.513	42513	425.13	Quintal		FALSE	FALSE
ARR0016545	19-06-2026	MANDI010	Paddy		99.75	9.975	9975	99.75	Quintal	62	FALSE	FALSE
ARR0021130	14-04-2026	MANDI010	Mustard		425.71	42.571	42571	425.71	Quintal	76	FALSE	TRUE
ARR0011155	07-02-2026	MANDI010	Maize	Pusa-1121	4.9626	0.4963	496.26	496.26	Kilogram	67	FALSE	TRUE
ARR0014344	03-01-2026	MANDI010	Cotton	PBW-343	371.72	37.172	37172	371.72	Quintal	52	FALSE	FALSE
ARR0008091	22-08-2026	MANDI010	Maize	Premium	449.21	44.921	44921	44.921	Metric Tonne		FALSE	FALSE
ARR_IMP00149	23-08-2026	MANDI010	Maize	Pusa-1121	200.99	20.099	20099	20099	Kilogram	147	TRUE	FALSE
ARR0013618	02-03-2026	MANDI010	Cotton	Hybrid	225.23	22.523	22523	22.523	Metric Tonne	16	FALSE	FALSE
ARR0023017	03-08-2026	MANDI010	Mustard	HD-2967	292.24	29.224	29224	29.224	Metric Tonne		FALSE	FALSE
ARR0001193	30-07-2026	MANDI010	Maize	HD-2967	481.08	48.108	48108	481.08	Quintal	47	FALSE	FALSE
ARR0012155	08-04-2026	MANDI010	Maize		0.1099	0.011	10.99	10.99	Kilogram	127	FALSE	TRUE
ARR0015781	08-03-2026	MANDI010	Sugarcane	Hybrid	24.28	2.428	2428	24.28	Quintal	60	FALSE	FALSE
ARR0007283	30-01-2026	MANDI010	Wheat	Local	254.15	25.415	25415	25415	Kilogram	39	FALSE	FALSE
ARR0002851	15-07-2026	MANDI010	Mustard	Premium	34.9	3.49	3490	34.9	Quintal	28	FALSE	FALSE
ARR0014068	22-01-2026	MANDI010	Paddy		75.61	7.561	7561	7.561	Metric Tonne	128	FALSE	FALSE
ARR0008789	07-03-2026	MANDI010	Sugarcane	Local	341.27	34.127	34127	341.27	Quintal	150	FALSE	FALSE
ARR0017340	03-01-2026	MANDI010	Paddy	Local	337.26	33.726	33726	33726	Kilogram	114	FALSE	FALSE
ARR0011818	03-11-2026	MANDI010	Cotton	HD-2967	257.82	25.782	25782	25782	Kilogram		FALSE	FALSE
ARR0009264	09-06-2026	MANDI010	Sugarcane	Pusa-1121	111.35	11.135	11135	11135	Kilogram		FALSE	FALSE
ARR0007096	21-05-2026	MANDI010	Sugarcane	Pusa-1121	299.68	29.968	29968	299.68	Quintal	83	FALSE	FALSE
ARR0012409	21-06-2026	MANDI010	Cotton		131.15	13.115	13115	131.15	Quintal	82	FALSE	FALSE
ARR0004563	10-03-2026	MANDI010	Mustard	PBW-343	173.96	17.396	17396	173.96	Quintal	115	FALSE	FALSE
ARR0019132	30-03-2026	MANDI010	Maize		285.18	28.518	28518	28.518	Metric Tonne	136	FALSE	FALSE
ARR0015437	28-07-2026	MANDI010	Wheat	Local	476.02	47.602	47602	476.02	Quintal	100	FALSE	FALSE
ARR0012794	30-05-2026	MANDI010	Sugarcane		143.95	14.395	14395	143.95	Quintal	59	FALSE	FALSE
ARR0018019	27-01-2026	MANDI010	Cotton	Pusa-1121	453.79	45.379	45379	453.79	Quintal	107	FALSE	FALSE
ARR0017038	06-08-2026	MANDI010	Wheat	Hybrid	498.05	49.805	49805	498.05	Quintal	119	FALSE	TRUE
ARR0024031	18-07-2026	MANDI010	Sugarcane	Pusa-1121	139.23	13.923	13923	13923	Kilogram	118	FALSE	FALSE
ARR0001425	14-04-2026	MANDI010	Wheat	PBW-343	249.66	24.966	24966	24.966	Metric Tonne	69	FALSE	FALSE
ARR0020258	07-09-2026	MANDI010	Cotton	Hybrid	372.77	37.277	37277	37.277	Metric Tonne	100	FALSE	FALSE
ARR0009717	16-01-2026	MANDI010	Paddy	Local	454.99	45.499	45499	45.499	Metric Tonne		FALSE	FALSE
ARR0022410	07-09-2026	MANDI010	Cotton	Premium	320.82	32.082	32082	32082	Kilogram	13	FALSE	FALSE
ARR0005819	29-06-2026	MANDI010	Paddy	Hybrid	307.95	30.795	30795	30795	Kilogram		FALSE	FALSE
ARR0009895	28-07-2026	MANDI010	Wheat		487.02	48.702	48702	487.02	Quintal	40	FALSE	FALSE
ARR0013443	05-09-2026	MANDI010	Mustard		228.23	22.823	22823	22.823	Metric Tonne	93	FALSE	FALSE
ARR0005634	01-08-2026	MANDI010	Sugarcane	HD-2967	394.67	39.467	39467	394.67	Quintal	143	FALSE	FALSE
ARR0003371	23-08-2026	MANDI010	Maize	HD-2967	466.19	46.619	46619	46619	Kilogram	125	FALSE	FALSE
ARR0021111	08-05-2026	MANDI010	Mustard	Pusa-1121	179.56	17.956	17956	179.56	Quintal	124	FALSE	FALSE
ARR_IMP00058	05-06-2026	MANDI010	Rice	Pusa-1121	161.71	16.171	16171	16.171	Metric Tonne	92	TRUE	FALSE
ARR0020376	02-04-2026	MANDI010	Paddy	Local	90.43	9.043	9043	9043	Kilogram	116	FALSE	FALSE
ARR0001087	24-04-2026	MANDI010	Wheat	Premium	367.24	36.724	36724	367.24	Quintal	17	FALSE	FALSE
ARR0002896	04-03-2026	MANDI010	Wheat	HD-2967	3.8244	0.3824	382.44	382.44	Kilogram	10	FALSE	TRUE
ARR0001312	31-03-2026	MANDI010	Wheat	Hybrid	110.43	11.043	11043	11043	Kilogram	59	FALSE	FALSE
ARR0017330	05-09-2026	MANDI010	Rice	HD-2967	140.43	14.043	14043	140.43	Quintal	20	FALSE	FALSE
ARR0023751	15-06-2026	MANDI010	Wheat	PBW-343	107.99	10.799	10799	10799	Kilogram	19	FALSE	FALSE
ARR0013132	19-04-2026	MANDI010	Mustard		335.57	33.557	33557	335.57	Quintal	65	FALSE	FALSE
ARR0019232	07-07-2026	MANDI010	Wheat	Premium	347.88	34.788	34788	347.88	Quintal	49	FALSE	FALSE
ARR0012587	08-07-2026	MANDI010	Cotton	Pusa-1121	369.3	36.93	36930	36930	Kilogram		FALSE	FALSE
ARR0023644	22-03-2026	MANDI010	Cotton	Local	152.69	15.269	15269	152.69	Quintal		FALSE	FALSE
ARR0008276	06-08-2026	MANDI010	Paddy	Local	298.35	29.835	29835	29835	Kilogram	114	FALSE	FALSE
ARR0005747	25-06-2026	MANDI010	Wheat	Hybrid	366.72	36.672	36672	36672	Kilogram		FALSE	FALSE
ARR0018463	15-03-2026	MANDI010	Paddy	Local	226.38	22.638	22638	22638	Kilogram	61	FALSE	FALSE
ARR0021371	16-05-2026	MANDI010	Paddy	Hybrid	75.97	7.597	7597	75.97	Quintal	80	FALSE	FALSE
ARR0007106	07-06-2026	MANDI010	Cotton		284.54	28.454	28454	284.54	Quintal	74	FALSE	TRUE
ARR0022386	28-06-2026	MANDI010	Maize		191.45	19.145	19145	19.145	Metric Tonne	11	FALSE	FALSE
ARR0014499	21-03-2026	MANDI010	Mustard	HD-2967	300.67	30.067	30067	30.067	Metric Tonne	68	FALSE	FALSE
ARR0023272	23-06-2026	MANDI010	Cotton	HD-2967	104.45	10.445	10445	104.45	Quintal		FALSE	FALSE
ARR0008762	22-04-2026	MANDI010	Sugarcane	PBW-343	263.75	26.375	26375	263.75	Quintal	30	FALSE	FALSE
ARR0011689	30-07-2026	MANDI010	Paddy	PBW-343	384.24	38.424	38424	384.24	Quintal	13	FALSE	FALSE
ARR_IMP00121	07-03-2026	MANDI010	Maize	Hybrid	258.33	25.833	25833	25.833	Metric Tonne	40	TRUE	FALSE
ARR0007286	09-06-2026	MANDI010	Sugarcane	HD-2967	1.4831	0.1483	148.31	148.31	Kilogram		FALSE	TRUE
ARR0007336	24-02-2026	MANDI010	Sugarcane	Local	304.26	30.426	30426	304.26	Quintal	87	FALSE	FALSE
ARR0021404	01-04-2026	MANDI010	Sugarcane		279.35	27.935	27935	27935	Kilogram	27	FALSE	FALSE
ARR0002813	24-02-2026	MANDI010	Maize	HD-2967	263.1	26.31	26310	26310	Kilogram	114	FALSE	FALSE
ARR0008035	22-08-2026	MANDI010	Wheat	PBW-343	227.36	22.736	22736	227.36	Quintal		FALSE	FALSE
ARR0023379	18-01-2026	MANDI010	Maize		153.39	15.339	15339	153.39	Quintal	120	FALSE	FALSE
ARR0005954	14-04-2026	MANDI010	Mustard		301.15	30.115	30115	30115	Kilogram	60	FALSE	FALSE
